7.556147575378417969e-01 3.964644750000000000e+06
8.417246341705322266e-01 3.964319000000000000e+06
9.249088764190673828e-01 3.963008000000000000e+06
1.006925821304321289e+00 3.957736500000000000e+06
1.090261220932006836e+00 3.936989000000000000e+06
1.172870874404907227e+00 3.857735750000000000e+06
1.255447626113891602e+00 3.534649500000000000e+06
1.337960720062255859e+00 2.781744500000000000e+06
1.427824974060058594e+00 2.398188250000000000e+06
1.519958019256591797e+00 2.566527500000000000e+06
1.604154348373413086e+00 2.288712000000000000e+06
1.698452949523925781e+00 2.123752000000000000e+06
1.794687986373901367e+00 1.943655625000000000e+06
1.891917943954467773e+00 1.791294500000000000e+06
1.992185592651367188e+00 1.714485000000000000e+06
2.095131874084472656e+00 1.680648125000000000e+06
2.202954769134521484e+00 1.627773750000000000e+06
2.311620712280273438e+00 1.573515875000000000e+06
2.420745849609375000e+00 1.532379375000000000e+06
2.530939817428588867e+00 1.458191375000000000e+06
2.642583370208740234e+00 1.383488375000000000e+06
2.753260612487792969e+00 1.328893250000000000e+06
2.859913349151611328e+00 1.304112875000000000e+06
2.966741561889648438e+00 1.252103750000000000e+06
3.073333501815795898e+00 1.215249625000000000e+06
3.182651519775390625e+00 1.192237375000000000e+06
3.265197992324829102e+00 1.175777875000000000e+06
3.375520706176757812e+00 1.123504875000000000e+06
3.482704877853393555e+00 1.079513375000000000e+06
3.593024015426635742e+00 1.066982750000000000e+06
3.701993227005004883e+00 1.016286437500000000e+06
3.808601379394531250e+00 1.002377375000000000e+06
3.916130781173706055e+00 9.804308125000000000e+05
4.026137351989746094e+00 9.358647500000000000e+05
4.137256622314453125e+00 9.101261875000000000e+05
4.244515657424926758e+00 8.704496250000000000e+05
4.352368116378784180e+00 8.493070000000000000e+05
4.461560249328613281e+00 8.369941250000000000e+05
4.575381755828857422e+00 8.079913125000000000e+05
4.682051658630371094e+00 7.876778125000000000e+05
4.791337728500366211e+00 7.836316875000000000e+05
4.873971939086914062e+00 7.685083125000000000e+05
4.980865240097045898e+00 7.527578125000000000e+05
5.087448596954345703e+00 7.284987500000000000e+05
5.194819688796997070e+00 7.124872500000000000e+05
5.304102659225463867e+00 7.154465625000000000e+05
5.386614084243774414e+00 6.978683125000000000e+05
5.493491172790527344e+00 6.836911875000000000e+05
5.602166652679443359e+00 6.679035000000000000e+05
5.711687088012695312e+00 6.477140000000000000e+05
5.819001674652099609e+00 6.435151250000000000e+05
5.901631832122802734e+00 6.400923125000000000e+05
6.011436700820922852e+00 6.288160000000000000e+05
6.120671272277832031e+00 6.197811250000000000e+05
6.230360746383666992e+00 6.107149375000000000e+05
6.341958045959472656e+00 6.039451250000000000e+05
6.448662757873535156e+00 5.895499375000000000e+05
6.560665369033813477e+00 5.792447500000000000e+05
6.669968843460083008e+00 5.693028750000000000e+05
6.779140472412109375e+00 5.638793750000000000e+05
6.888381719589233398e+00 5.574556875000000000e+05
6.996390342712402344e+00 5.453028750000000000e+05
7.104475975036621094e+00 5.427293125000000000e+05
7.214148044586181641e+00 5.341492500000000000e+05
7.320802211761474609e+00 5.299776875000000000e+05
7.430318832397460938e+00 5.287500000000000000e+05
7.538310050964355469e+00 5.200741875000000000e+05
7.648597002029418945e+00 5.159992500000000000e+05
7.755183458328247070e+00 5.120710625000000000e+05
7.861770153045654297e+00 5.044645312500000000e+05
7.968338012695312500e+00 4.944655312500000000e+05
8.077409267425537109e+00 4.896600000000000000e+05
8.188054561614990234e+00 4.841959687500000000e+05
8.297328233718872070e+00 4.809681562500000000e+05
8.409338712692260742e+00 4.779244062500000000e+05
