2.847094774246215820e+00 3.965012000000000000e+06
2.988468885421752930e+00 2.976485500000000000e+06
3.126024961471557617e+00 2.548524500000000000e+06
3.264500617980957031e+00 2.668211000000000000e+06
3.404486656188964844e+00 2.708675500000000000e+06
3.541936874389648438e+00 3.230185500000000000e+06
3.678860187530517578e+00 2.167893500000000000e+06
3.818902254104614258e+00 2.314823500000000000e+06
3.956579685211181641e+00 2.730424500000000000e+06
4.095850467681884766e+00 3.112445250000000000e+06
4.235040664672851562e+00 2.136607000000000000e+06
4.373098134994506836e+00 2.280039000000000000e+06
4.514189004898071289e+00 2.526616000000000000e+06
4.652262449264526367e+00 2.948374000000000000e+06
4.791708946228027344e+00 2.036151250000000000e+06
4.930720329284667969e+00 2.287155250000000000e+06
5.069820165634155273e+00 2.453326000000000000e+06
5.207723379135131836e+00 2.894456000000000000e+06
5.345566511154174805e+00 1.935495500000000000e+06
5.484643459320068359e+00 2.203173500000000000e+06
5.624034404754638672e+00 2.461905500000000000e+06
5.766503810882568359e+00 2.775155500000000000e+06
5.904215812683105469e+00 1.966530000000000000e+06
6.042205572128295898e+00 2.283118500000000000e+06
6.183349132537841797e+00 2.378626000000000000e+06
6.324238538742065430e+00 2.726628250000000000e+06
6.463566780090332031e+00 1.930291375000000000e+06
6.601567983627319336e+00 2.266232750000000000e+06
6.739385604858398438e+00 2.370305000000000000e+06
6.879809379577636719e+00 2.623228000000000000e+06
7.017729997634887695e+00 2.020369375000000000e+06
7.155486583709716797e+00 2.298061500000000000e+06
7.293791532516479492e+00 2.333460750000000000e+06
7.434999227523803711e+00 2.571648000000000000e+06
7.574521064758300781e+00 2.073123375000000000e+06
7.712689638137817383e+00 2.322670750000000000e+06
7.851659536361694336e+00 2.309580250000000000e+06
7.989606142044067383e+00 2.532138000000000000e+06
8.131268978118896484e+00 2.097741500000000000e+06
8.270617485046386719e+00 2.362303250000000000e+06
8.409445762634277344e+00 2.263636750000000000e+06
8.552012920379638672e+00 2.482625000000000000e+06
8.691728830337524414e+00 2.132225000000000000e+06
8.830976009368896484e+00 2.391637000000000000e+06
8.968807458877563477e+00 2.217354750000000000e+06
9.106642723083496094e+00 2.442282000000000000e+06
9.246311426162719727e+00 2.146943250000000000e+06
9.385457992553710938e+00 2.383927500000000000e+06
9.524296283721923828e+00 2.214346500000000000e+06
9.662194013595581055e+00 2.417364000000000000e+06
9.800526142120361328e+00 2.164292500000000000e+06
9.939083337783813477e+00 2.359929500000000000e+06
1.007789611816406250e+01 2.243500000000000000e+06
1.021785902976989746e+01 2.414655750000000000e+06
1.035574626922607422e+01 2.177441250000000000e+06
1.049594736099243164e+01 2.391350750000000000e+06
1.063424038887023926e+01 2.199853500000000000e+06
1.077250146865844727e+01 2.397018000000000000e+06
1.091274046897888184e+01 2.152379500000000000e+06
1.105204916000366211e+01 2.381730500000000000e+06
1.118990445137023926e+01 2.155327000000000000e+06
1.133154344558715820e+01 2.383398750000000000e+06
1.147106671333312988e+01 2.161721500000000000e+06
1.160992121696472168e+01 2.357065500000000000e+06
1.174816608428955078e+01 2.194079000000000000e+06
1.188619852066040039e+01 2.363872250000000000e+06
1.202432274818420410e+01 2.194400000000000000e+06
1.216360354423522949e+01 2.385602500000000000e+06
1.230459189414978027e+01 2.153803500000000000e+06
1.244471049308776855e+01 2.337179000000000000e+06
1.258450579643249512e+01 2.222596000000000000e+06
1.272279357910156250e+01 2.386885500000000000e+06
1.286322522163391113e+01 2.130254250000000000e+06
1.300101304054260254e+01 2.358059250000000000e+06
1.313883733749389648e+01 2.160133750000000000e+06
1.327684020996093750e+01 2.372540750000000000e+06
1.341640734672546387e+01 2.125825250000000000e+06
1.355478930473327637e+01 2.329521750000000000e+06
1.369272756576538086e+01 2.172785250000000000e+06
1.383173966407775879e+01 2.380057250000000000e+06
1.396977114677429199e+01 2.094785875000000000e+06
1.411244106292724609e+01 2.304483250000000000e+06
1.425251770019531250e+01 2.187450000000000000e+06
1.439051914215087891e+01 2.376357500000000000e+06
1.452949976921081543e+01 2.093473375000000000e+06
1.466731142997741699e+01 2.317298750000000000e+06
1.480649042129516602e+01 2.054348000000000000e+06
1.494469285011291504e+01 2.422143000000000000e+06
1.508266663551330566e+01 1.933617000000000000e+06
1.522030043601989746e+01 2.144558500000000000e+06
1.535940003395080566e+01 2.142482500000000000e+06
1.549818038940429688e+01 2.438290500000000000e+06
1.563569331169128418e+01 2.009540625000000000e+06
1.577365493774414062e+01 2.079463250000000000e+06
1.591166234016418457e+01 2.269501250000000000e+06
1.604955482482910156e+01 2.417508250000000000e+06
1.618864822387695312e+01 2.072888125000000000e+06
1.632827186584472656e+01 2.095665875000000000e+06
1.646794104576110840e+01 2.317963000000000000e+06
1.660595607757568359e+01 2.298295750000000000e+06
