3.553361892700195312e-01 3.965185500000000000e+06
4.962337017059326172e-01 2.835634500000000000e+06
6.376438140869140625e-01 3.067040500000000000e+06
7.758045196533203125e-01 2.639310750000000000e+06
9.154121875762939453e-01 2.244268250000000000e+06
1.053458452224731445e+00 2.124257500000000000e+06
1.191524982452392578e+00 2.001154625000000000e+06
1.329825878143310547e+00 1.973965625000000000e+06
1.469339132308959961e+00 1.912458750000000000e+06
1.608992576599121094e+00 1.804362875000000000e+06
1.747081041336059570e+00 1.726735500000000000e+06
1.885250806808471680e+00 1.638479375000000000e+06
2.023304939270019531e+00 1.591172375000000000e+06
2.161582469940185547e+00 1.527561875000000000e+06
2.301079750061035156e+00 1.458597625000000000e+06
2.440694808959960938e+00 1.410145125000000000e+06
2.580020189285278320e+00 1.354813625000000000e+06
2.718141555786132812e+00 1.313456750000000000e+06
2.857573270797729492e+00 1.259321500000000000e+06
2.996931552886962891e+00 1.220456375000000000e+06
3.135181427001953125e+00 1.180026500000000000e+06
3.277028322219848633e+00 1.143501500000000000e+06
3.415238618850708008e+00 1.101658125000000000e+06
3.554729461669921875e+00 1.065626125000000000e+06
3.692748546600341797e+00 1.033111187500000000e+06
3.831197977066040039e+00 9.931715625000000000e+05
3.969172239303588867e+00 9.580718125000000000e+05
4.107511281967163086e+00 9.289105625000000000e+05
4.245620012283325195e+00 8.965325000000000000e+05
4.386344671249389648e+00 8.639144375000000000e+05
4.527690649032592773e+00 8.378412500000000000e+05
4.665777206420898438e+00 8.261454375000000000e+05
4.804219007492065430e+00 8.282258125000000000e+05
4.943375587463378906e+00 7.968265625000000000e+05
5.081646442413330078e+00 7.409956875000000000e+05
5.219572544097900391e+00 7.511117500000000000e+05
5.357399940490722656e+00 7.753493750000000000e+05
5.496168136596679688e+00 6.939461250000000000e+05
5.637078523635864258e+00 6.989475625000000000e+05
5.775349617004394531e+00 7.132346875000000000e+05
5.914746999740600586e+00 6.696638750000000000e+05
6.056021928787231445e+00 6.764409375000000000e+05
6.194298267364501953e+00 6.649593750000000000e+05
6.333864450454711914e+00 6.870820625000000000e+05
6.473478794097900391e+00 6.107546250000000000e+05
6.612799406051635742e+00 6.684771875000000000e+05
6.750844001770019531e+00 5.912256250000000000e+05
6.889994859695434570e+00 6.462140625000000000e+05
7.028099060058593750e+00 6.078998125000000000e+05
7.166428565979003906e+00 5.771878125000000000e+05
7.304845809936523438e+00 5.688252500000000000e+05
7.444732666015625000e+00 5.729281875000000000e+05
7.584213495254516602e+00 6.085519375000000000e+05
7.722450971603393555e+00 5.753868125000000000e+05
7.860501766204833984e+00 5.747259375000000000e+05
7.998606681823730469e+00 5.342620000000000000e+05
8.136884212493896484e+00 5.326466250000000000e+05
8.275027751922607422e+00 5.206710312500000000e+05
8.414411067962646484e+00 5.522706250000000000e+05
8.555362701416015625e+00 5.529788750000000000e+05
8.693310260772705078e+00 5.099418125000000000e+05
8.834648847579956055e+00 5.099545000000000000e+05
8.975415229797363281e+00 5.588155625000000000e+05
9.113499164581298828e+00 5.868950000000000000e+05
9.251477479934692383e+00 4.754306250000000000e+05
9.389333248138427734e+00 5.232711250000000000e+05
9.528414249420166016e+00 5.296995000000000000e+05
9.666692018508911133e+00 4.701080312500000000e+05
9.804855346679687500e+00 5.221822500000000000e+05
9.942918062210083008e+00 5.115869687500000000e+05
1.008091187477111816e+01 4.537533750000000000e+05
1.021905636787414551e+01 4.844972500000000000e+05
1.035891890525817871e+01 5.262706250000000000e+05
1.050031781196594238e+01 4.613013437500000000e+05
1.064115977287292480e+01 4.969076562500000000e+05
1.077959036827087402e+01 4.966622500000000000e+05
1.091892957687377930e+01 4.805765000000000000e+05
1.105695152282714844e+01 4.988198125000000000e+05
1.119511556625366211e+01 4.692889062500000000e+05
1.133326506614685059e+01 4.316181562500000000e+05
1.147140645980834961e+01 4.564971875000000000e+05
1.161455535888671875e+01 5.279148125000000000e+05
1.175289320945739746e+01 4.351694687500000000e+05
1.189221978187561035e+01 4.613315000000000000e+05
1.203057408332824707e+01 4.772544062500000000e+05
1.216892981529235840e+01 4.322562187500000000e+05
1.230708122253417969e+01 4.822179375000000000e+05
1.244722843170166016e+01 4.946919062500000000e+05
1.258698177337646484e+01 4.224758437500000000e+05
1.272532725334167480e+01 4.411133750000000000e+05
1.286462402343750000e+01 4.361165312500000000e+05
1.300309300422668457e+01 4.326723125000000000e+05
1.314130187034606934e+01 4.287151875000000000e+05
1.327967262268066406e+01 4.826234375000000000e+05
1.341883659362792969e+01 4.542365625000000000e+05
1.355817961692810059e+01 4.230257500000000000e+05
1.369656729698181152e+01 4.606384062500000000e+05
1.383495783805847168e+01 4.942055937500000000e+05
1.397301077842712402e+01 4.056620000000000000e+05
1.411103320121765137e+01 4.156530000000000000e+05
