3.737165927886962891e-01 3.964840750000000000e+06
5.161278247833251953e-01 3.964318500000000000e+06
6.546127796173095703e-01 3.963741000000000000e+06
7.928273677825927734e-01 3.963134750000000000e+06
9.313917160034179688e-01 3.962506750000000000e+06
1.071445226669311523e+00 3.961867500000000000e+06
1.211371898651123047e+00 3.961222000000000000e+06
1.350932836532592773e+00 3.960574500000000000e+06
1.489493370056152344e+00 3.959927750000000000e+06
1.628790616989135742e+00 3.959281750000000000e+06
1.766907453536987305e+00 3.958636250000000000e+06
1.905071496963500977e+00 3.957991500000000000e+06
2.043209075927734375e+00 3.957349750000000000e+06
2.181383848190307617e+00 3.956710500000000000e+06
2.320882081985473633e+00 3.956074000000000000e+06
2.459289789199829102e+00 3.955440500000000000e+06
2.597641229629516602e+00 3.954810250000000000e+06
2.736894607543945312e+00 3.954182750000000000e+06
2.875196933746337891e+00 3.953558000000000000e+06
3.014946222305297852e+00 3.952936500000000000e+06
3.154901981353759766e+00 3.952317750000000000e+06
3.298225879669189453e+00 3.951701750000000000e+06
3.436621665954589844e+00 3.951089000000000000e+06
3.574967145919799805e+00 3.950478750000000000e+06
3.714509487152099609e+00 3.949870000000000000e+06
3.852892398834228516e+00 3.949264500000000000e+06
3.991211891174316406e+00 3.948660250000000000e+06
4.130136728286743164e+00 3.948057750000000000e+06
4.270524263381958008e+00 3.947456250000000000e+06
4.408877372741699219e+00 3.946856750000000000e+06
4.547190666198730469e+00 3.946257500000000000e+06
4.685708761215209961e+00 3.945659500000000000e+06
4.824191570281982422e+00 3.945062250000000000e+06
4.962545156478881836e+00 3.944466000000000000e+06
5.104162693023681641e+00 3.943869750000000000e+06
5.242494583129882812e+00 3.943273500000000000e+06
5.382963418960571289e+00 3.942677000000000000e+06
5.522564411163330078e+00 3.942080750000000000e+06
5.663149118423461914e+00 3.941484250000000000e+06
5.801603078842163086e+00 3.940887750000000000e+06
5.939849853515625000e+00 3.940290750000000000e+06
6.081228733062744141e+00 3.939693750000000000e+06
6.219521522521972656e+00 3.939096250000000000e+06
6.359489679336547852e+00 3.938497250000000000e+06
6.497699260711669922e+00 3.937898000000000000e+06
6.635690689086914062e+00 3.937298750000000000e+06
6.774202585220336914e+00 3.936697500000000000e+06
6.912493944168090820e+00 3.936095250000000000e+06
7.051782608032226562e+00 3.935491250000000000e+06
7.193333864212036133e+00 3.934885500000000000e+06
7.332815170288085938e+00 3.934278500000000000e+06
7.470979928970336914e+00 3.933669500000000000e+06
7.608820676803588867e+00 3.933058250000000000e+06
7.748599529266357422e+00 3.932445750000000000e+06
7.886989355087280273e+00 3.931831500000000000e+06
8.025549173355102539e+00 3.931215500000000000e+06
8.163570880889892578e+00 3.930597250000000000e+06
8.302751064300537109e+00 3.929976500000000000e+06
8.441030025482177734e+00 3.929353500000000000e+06
8.579370737075805664e+00 3.928727500000000000e+06
8.718988895416259766e+00 3.928099250000000000e+06
8.861111879348754883e+00 3.927468500000000000e+06
9.000760793685913086e+00 3.926835000000000000e+06
9.141175031661987305e+00 3.926198250000000000e+06
9.281059265136718750e+00 3.925559000000000000e+06
9.419517278671264648e+00 3.924916750000000000e+06
9.557931184768676758e+00 3.924270750000000000e+06
9.696877241134643555e+00 3.923622250000000000e+06
9.835361719131469727e+00 3.922970000000000000e+06
9.973729848861694336e+00 3.922314500000000000e+06
1.011221385002136230e+01 3.921654250000000000e+06
1.025218296051025391e+01 3.920989750000000000e+06
1.039227986335754395e+01 3.920321750000000000e+06
1.053104376792907715e+01 3.919649500000000000e+06
1.066933536529541016e+01 3.918972750000000000e+06
1.080733537673950195e+01 3.918292500000000000e+06
1.094566369056701660e+01 3.917607500000000000e+06
1.108545994758605957e+01 3.916918750000000000e+06
1.122587370872497559e+01 3.916226500000000000e+06
1.136512088775634766e+01 3.915529500000000000e+06
1.150348830223083496e+01 3.914828500000000000e+06
1.164767074584960938e+01 3.914122750000000000e+06
1.178673434257507324e+01 3.913413000000000000e+06
1.192494130134582520e+01 3.912698500000000000e+06
1.206305837631225586e+01 3.911979000000000000e+06
1.220158863067626953e+01 3.911255500000000000e+06
1.234113645553588867e+01 3.910527250000000000e+06
1.247924470901489258e+01 3.909794000000000000e+06
1.261733126640319824e+01 3.909056000000000000e+06
1.275546479225158691e+01 3.908313250000000000e+06
1.289371204376220703e+01 3.907566000000000000e+06
1.303359842300415039e+01 3.906814000000000000e+06
1.317370128631591797e+01 3.906056750000000000e+06
1.331352686882019043e+01 3.905295500000000000e+06
1.345167851448059082e+01 3.904528750000000000e+06
1.358994221687316895e+01 3.903757250000000000e+06
1.372976136207580566e+01 3.902980750000000000e+06
1.386831283569335938e+01 3.902198750000000000e+06
1.400653266906738281e+01 3.901410750000000000e+06
1.414491581916809082e+01 3.900618750000000000e+06
